"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015399","GO:0015399","primary active transmembrane transporter activity","27/1210","122/12561",2.94970419388252e-05,0.00184696862601567,0.00178415306302044,"Atp6v1f/Abca13/Ndufa2/Cox6c/Atp5e/Cox7c/Uqcr11/Ndufs4/Cox7a2l/Abcg8/Ndufb8/Atp2b4/Ndufc2/Cox7b/Cox4i1/Cox7a2/Atp6v0b/Ndufb7/Atp5l/Atp6v1g1/Abcg5/Ndufa7/Uqcrq/Ndufs8/Uqcrh/Sec61g/Tomm20",27
"GO:0004867","GO:0004867","serine-type endopeptidase inhibitor activity","16/1210","56/12561",5.02235057754218e-05,0.00292013812151381,0.00282082397099549,"Slpi/Wfdc2/Papln/Spink4/Anxa2/Serpinb6b/Wfdc12/Serpinb1a/Pbp2/Wfdc21/Spink6/Serpina9/Serpinb6a/Serpinb5/Wfdc17/Serpina3i",16
"GO:0004857","GO:0004857","enzyme inhibitor activity","45/1210","260/12561",7.23114047344857e-05,0.00392409889692476,0.00379063995344989,"Apoc2/Cdkn1b/Cstb/Slpi/Wfdc2/Rack1/Mbip/Papln/Anxa1/Prdx5/Atp2b4/Notch1/Dusp19/Spink4/Anxa3/Ppp1r35/Ptn/Cib1/Anxa2/Ngp/Oaz1/Prkrip1/Rpl37/Serpinb6b/Wfdc12/Serpinb1a/Gchfr/Pbp2/Wfdc21/Spink6/Sh3rf2/Serpina9/Rpl5/Rpl11/Serpinb6a/Rps7/Tnfaip8/Rps15/Serpinb5/Wfdc17/Cdkn2b/Ctla2b/Serpina3i/Cstdc4/Csta2",45
"GO:0061135","GO:0061135","endopeptidase regulator activity","26/1210","125/12561",0.000123544613328038,0.00628533220306394,0.00607156751026609,"Cstb/Slpi/Wfdc2/Papln/Prdx5/Psmd14/Spink4/Anxa2/Ngp/Serpinb6b/Wfdc12/Serpinb1a/Pbp2/Wfdc21/Aph1c/Spink6/Serpina9/Serpinb6a/Tnfaip8/Serpinb5/Wfdc17/Nlrp1b/Ctla2b/Serpina3i/Cstdc4/Csta2",26
"GO:0016651","GO:0016651","oxidoreductase activity, acting on NAD(P)H","15/1210","58/12561",0.00029060667268222,0.013914931268431,0.0134416832503789,"Nqo1/Cyba/Ndufa2/Akr1c13/Ndufs4/Cbr3/Ndufb8/Ndufc2/Cbr4/Ndufb7/Ndufa7/Nqo2/Cbr1/Ndufs8/Duox2",15
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","23/1210","111/12561",0.000315240009184392,0.014255853748672,0.0137710109275287,"Cstb/Slpi/Wfdc2/Papln/Prdx5/Spink4/Anxa2/Ngp/Serpinb6b/Wfdc12/Serpinb1a/Pbp2/Wfdc21/Spink6/Serpina9/Serpinb6a/Tnfaip8/Serpinb5/Wfdc17/Ctla2b/Serpina3i/Cstdc4/Csta2",23
"GO:0003954","GO:0003954","NADH dehydrogenase activity","8/1210","22/12561",0.00067489935161254,0.0244594072893163,0.0236275407282029,"Nqo1/Ndufa2/Ndufs4/Ndufb8/Ndufc2/Ndufb7/Ndufa7/Ndufs8",8
"GO:0004602","GO:0004602","glutathione peroxidase activity","8/1210","22/12561",0.00067489935161254,0.0244594072893163,0.0236275407282029,"Mgst3/Gpx7/Gsta4/Gstt2/Alox5ap/Gpx1/Mgst2/Gpx4",8
"GO:0050136","GO:0050136","NADH dehydrogenase (quinone) activity","8/1210","22/12561",0.00067489935161254,0.0244594072893163,0.0236275407282029,"Nqo1/Ndufa2/Ndufs4/Ndufb8/Ndufc2/Ndufb7/Ndufa7/Ndufs8",8
"GO:0034987","GO:0034987","immunoglobulin receptor binding","12/1210","44/12561",0.00068829436575493,0.0244594072893163,0.0236275407282029,"Clec4d/Trbc2/Ighm/Ighv13-2/Trdv4/Ighv1-64/Ighv1-84/Ighv14-3/Ighv10-3/Ighv1-5/Ighv1-63/Ighv9-1",12
"GO:0030414","GO:0030414","peptidase inhibitor activity","23/1210","117/12561",0.000691113473776752,0.0244594072893163,0.0236275407282029,"Cstb/Slpi/Wfdc2/Papln/Prdx5/Spink4/Anxa2/Ngp/Serpinb6b/Wfdc12/Serpinb1a/Pbp2/Wfdc21/Spink6/Serpina9/Serpinb6a/Tnfaip8/Serpinb5/Wfdc17/Ctla2b/Serpina3i/Cstdc4/Csta2",23
"GO:0015078","GO:0015078","proton transmembrane transporter activity","19/1210","92/12561",0.00105829719719732,0.0358939132716091,0.0346731581713332,"Atp6v1f/Cox6c/Atp5e/Cox7c/Uqcr11/Slc36a1/Cox7a2l/Cox7b/Cox4i1/Cox7a2/Atp6v0b/Atp5h/Slc2a13/Atp5j2/Atp5l/Atp6v1g1/Uqcrq/Atp5k/Uqcrh",19
"GO:0030550","GO:0030550","acetylcholine receptor inhibitor activity","5/1210","10/12561",0.00137051823256335,0.041318586715058,0.0399133380009677,"Ly6g2/Lypd6/Ly6m/Ly6a/Ly6c1",5
"GO:0070181","GO:0070181","small ribosomal subunit rRNA binding","5/1210","10/12561",0.00137051823256335,0.041318586715058,0.0399133380009677,"Mrps18c/Rps14/Rps3/Mrps6/Rps13",5
"GO:1990948","GO:1990948","ubiquitin ligase inhibitor activity","5/1210","10/12561",0.00137051823256335,0.041318586715058,0.0399133380009677,"Rpl37/Rpl5/Rpl11/Rps7/Rps15",5
"GO:0022804","GO:0022804","active transmembrane transporter activity","41/1210","266/12561",0.00166411691443437,0.048378256012485,0.0467329073339278,"Atp6v1f/Abca13/Slc16a12/Ndufa2/Cox6c/Atp5e/Slc12a7/Cox7c/Slc16a10/Uqcr11/Slc36a1/Ndufs4/Slc7a8/Ank/Cox7a2l/Abcg8/Ndufb8/Atp2b4/Slc23a2/Slc34a2/Ndufc2/Cox7b/Cox4i1/Cox7a2/Slc35d2/Atp6v0b/Ndufb7/Slc2a13/Slc18a1/Atp5l/Atp6v1g1/Abcg5/Slc16a11/Ndufa7/Uqcrq/Slc35e4/Ndufs8/Uqcrh/Slco1a5/Sec61g/Tomm20",41
"GO:0004129","GO:0004129","cytochrome-c oxidase activity","6/1210","15/12561",0.00183846889284556,0.0498837892925429,0.0481872372966889,"Cox6c/Cox7c/Cox7a2l/Cox7b/Cox4i1/Cox7a2",6
"GO:0031681","GO:0031681","G-protein beta-subunit binding","6/1210","15/12561",0.00183846889284556,0.0498837892925429,0.0481872372966889,"Rgs11/Gng11/Rasd2/Gng10/Gngt2/Gng5",6
